run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,1,0,1,0,13,0,13,0,Listen to the question and speak out your answer!,2776.564970970154,None,2776.533259534836,2778.563457965851,Bitte bilden Sie einfache Sätze.,bilden,2777.946883583069,None,2780.4803406238557,None,2793.147657775879,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_013.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,14,0,14,0,Listen to the question and speak out your answer!,2796.564476966858,None,2796.534171152115,2798.564500808716,"Ich muss das Buch zurückgeben, das mir ein Freund geliehen hat.",geliehen,2797.9145115852357,2801.598014831543,2802.0148006916047,2803.03142786026,2813.1152016162873,2814.1319789886475,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_014.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,15,0,15,0,Listen to the question and speak out your answer!,2816.56569981575,None,2816.5351932525637,2818.5656609535217,"Nach einem Match hat sie keine Stimme mehr,  weil sie so laut schreit.",schreit,2817.9490996837617,None,2822.18248667717,None,2833.149690771103,2834.166366815567,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_015.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,16,0,16,0,Listen to the question and speak out your answer!,2836.566962003708,None,2836.552914094925,2838.599928855896,Das Auto hatte die Grenze passiert.,passiert,2837.9499246120454,2840.2333629131317,2840.583395624161,2841.6000080108643,2853.1507207393647,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_016.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,17,0,17,0,Listen to the question and speak out your answer!,2856.567633867264,None,2856.53729634285,2858.5676448345184,Sie beantwortete meine E-Mail schnell.,beantwortete,2857.917551660538,None,2860.7510217666627,None,2873.1183947563172,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_017.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,18,0,18,0,Listen to the question and speak out your answer!,2876.569233894348,None,2876.55501408577,2878.6020069122314,"Wir entschieden uns dafür, mit dem Flugzeug nach Stockholm zu fliegen.",fliegen,2877.9520067214967,2882.2022228240967,2882.552262687683,2883.568951845169,2893.1194907665254,2894.1361680030823,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_018.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,19,0,19,0,Listen to the question and speak out your answer!,2896.570715904236,None,2896.5560700416568,2898.6030848026276,Ich kann endlich den Namen dieser französischen Stadt aussprechen.,aussprechen,2897.9530557632447,2901.569897890091,2901.953287744522,None,2913.153861665726,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_019.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,20,0,20,0,Listen to the question and speak out your answer!,2916.5711917877197,None,2916.540414142609,2918.5714859962463,Mein Sohn wurde letztes Jahr geboren.,geboren,2917.9540885925294,None,2920.6875735759736,2921.7043499946594,2933.155127668381,2934.1721148490906,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_020.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,21,0,21,0,Listen to the question and speak out your answer!,2936.5726249217987,None,2936.541677284241,2938.5718579292297,"Er bevorzugt die Farben gelb, orange und rot.",bevorzugt,2937.922053718567,None,2941.4552587509156,None,2953.1228677272798,2954.139532804489,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_021.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,22,0,22,0,Listen to the question and speak out your answer!,2956.573287010193,None,2956.542780208588,2958.573112010956,Am Geburtstag hat mein Vater mir einen Geschenk geschenkt.,geschenkt,2957.9234146118165,None,2961.6565655708314,2962.673518896103,2973.1240326404572,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_022.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,23,0,23,0,Listen to the question and speak out your answer!,2976.5743918418884,None,2976.5438273429872,2978.5741698741913,Das Schloss liegt innerhalb der Stadtmauern.,liegt,2977.9575387477876,2980.374034881592,2980.757722759247,None,2993.1583746910096,2994.174775838852,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_023.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,24,0,24,0,Listen to the question and speak out your answer!,2996.5759239196777,None,2996.5614060878756,2998.608438014984,In wenigen Minuten erreichen wir Hamburg.,erreichen,2997.9585346221925,None,3001.125465774536,None,3013.1591626644135,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_02_block_001_trial_024.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,0,0,0,0,Listen to the question and speak out your answer!,3023.5936708450317,None,3023.5566974163057,3025.5931618213654,"Das Messer ist so stumpf, dass wir nicht mehr brauchen.",brauchen,3024.9764787197114,None,3028.4099875926972,None,None,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_000.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,1,0,1,0,Listen to the question and speak out your answer!,3036.5938308238983,None,3036.563546228409,3038.5941050052643,Die Abgase der Benzinmotoren werden die Luft verschmutzen.,verschmutzen,3037.97724070549,None,3041.9440616607667,3042.9608359336853,3053.177989625931,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_001.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,2,0,2,0,Listen to the question and speak out your answer!,3056.59480881691,None,3056.5647082805635,3058.5950779914856,Ich gratuliere dir zum Bestehen dieser schwierigen Prüfung.,gratuliere,3057.9449047088624,None,3061.8119696617127,None,3073.1457416057588,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_002.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,3,0,3,0,Listen to the question and speak out your answer!,3076.56263589859,None,3076.532291221619,3078.5627830028534,Alex duscht morgens gerne im Badezimmer.,duscht,3077.912970685959,None,3080.912889623642,None,3093.113458776474,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_003.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,4,0,4,0,Listen to the question and speak out your answer!,3096.5803639888763,None,3096.550317001343,3098.5803170204163,Am Anfang sind die Brüder Wright mit Gleitflugzeugen geflogen.,geflogen,3097.93036570549,3101.547213792801,3101.963928604126,None,3113.131583595276,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_004.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,5,0,5,0,Listen to the question and speak out your answer!,3116.581375837326,None,3116.5511141300203,3118.581470012665,Das Radio informiert Autofahrer über Staus.,informiert,3117.9314617156983,None,3121.46489777565,None,3133.132274770737,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_005.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,6,0,6,0,Listen to the question and speak out your answer!,3136.5827028751373,None,3136.5688640594485,3138.6159269809723,Der Weg führt durch den Wald.,führt,3137.965927743912,None,3140.132650756836,None,3153.166686677933,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_006.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,7,0,7,0,Listen to the question and speak out your answer!,3156.583608865738,None,3156.553269195557,3158.5835390090942,"Sie scheinen nicht zu wissen, mit wem Sie es zu tun haben.",scheinen,3157.9336277484895,3161.3837609291077,3161.8005777835847,None,3173.1344796657563,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_007.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,8,0,8,0,Listen to the question and speak out your answer!,3176.5846219062805,None,3176.5543241977693,3178.5846829414368,Ein Fußball Team besteht aus zehn Spielern und einem Tormann.,besteht,3177.9681347846986,3181.8184158802032,3182.201611661911,None,3193.168711566925,3194.1855149269104,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_008.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,9,0,9,0,Listen to the question and speak out your answer!,3196.5695929527283,None,3196.5388523578645,3198.5690789222717,Im Frühling besuchen viele Touristen unserer Hauptstadt.,besuchen,3197.9190765857697,None,3201.9192856788636,None,3213.120102787018,3214.1366209983826,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_009.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,10,0,10,0,Listen to the question and speak out your answer!,3216.5705909729004,None,3216.556571912766,3218.6034939289093,"Leichte Sprache ist eine Hilfe für Menschen , die keine schwierige Sprache verstehen.",verstehen,3217.9535426139832,None,3223.354056739807,None,3233.154782676697,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_010.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,11,0,11,0,Listen to the question and speak out your answer!,3236.554925918579,None,3236.5247844696046,3238.55454993248,Auf Lavaerde wachsen sehr gute Weintrauben.,wachsen,3237.90456571579,None,3241.4714077949525,None,3253.105511569977,None,3254.522664785385,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_011.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,12,0,12,0,Listen to the question and speak out your answer!,3256.5897178649902,None,3256.5591841220858,3258.5891728401184,"Zu den hundeartigen Tieren, die in Österreich leben, gehört der Wolf.",gehört,3257.9725367069245,None,3262.7728046417237,None,3273.1733347415925,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_012.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,13,0,13,0,Listen to the question and speak out your answer!,3276.591507911682,None,3276.5599012851717,3278.590015888214,"Oma hat Probleme mit den Zähnen, aber sie fürchtet sich vorm Zahnarzt.",fürchtet,3277.940017604828,None,3282.9736877918244,None,3293.1409217357636,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_013.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,14,0,14,0,Listen to the question and speak out your answer!,3296.5911889076233,None,3296.5607192993166,3298.5910959243774,Meine Oma hat mir Frühstück gekocht.,gekocht,3297.97460975647,None,3300.574561738968,3301.5912458896637,3313.1752265930177,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_014.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,15,0,15,0,Listen to the question and speak out your answer!,3316.592623949051,None,3316.5617881298067,3318.5923268795013,"Bitte zieh deinen Mantel an, es ist kalt draußen.",zieh,3317.9754866600038,3321.092379808426,3321.442341709137,None,3333.1430596351624,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_015.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,16,0,16,0,Listen to the question and speak out your answer!,3336.5937337875366,None,3336.562869358063,3338.5933339595795,"Bevor man ein Haus baut, zeichnet der Architekt einen Plan.",zeichnet,3337.943295621872,3341.560124874115,3341.9768117904664,3342.993455886841,3353.1440316677094,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_016.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,17,0,17,0,Listen to the question and speak out your answer!,3356.59472990036,None,3356.564001131058,3358.594335794449,"Der Klima Schutz soll verhindern, dass es auf der Erde immer wärmer wird.",verhindern,3357.97763171196,None,3362.5117177009583,None,3373.1784187793733,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_017.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,18,0,18,0,Listen to the question and speak out your answer!,3376.5952208042145,None,3376.5649922370912,3378.5954070091248,Der Arbeiter repariert eine Panne.,repariert,3377.979060792923,3380.328779935837,3380.6788977622987,None,3393.17965259552,3394.196177005768,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_018.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,19,0,19,0,Listen to the question and speak out your answer!,3396.5463190078735,None,3396.51602640152,3398.5464057922363,Du musst die Verantwortung für deine Taten übernehmen.,übernehmen,3397.8963157176972,3400.913139820099,3401.296580696106,None,3413.0972076892854,None,3414.5138399600983,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_019.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,20,0,20,0,Listen to the question and speak out your answer!,3416.5806818008423,None,3416.550359296799,3418.5808169841766,Jede Nacht muss ich den Kindern ein Märchen erzählen.,erzählen,3417.96413269043,None,3421.364330673218,None,3433.1649466991425,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_020.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,21,0,21,0,Listen to the question and speak out your answer!,3436.5823788642883,None,3436.5515122890474,3438.581869840622,Die Katzen jagen Mäuse.,jagen,3437.9317857265473,None,3440.1319808006288,None,3453.132671737671,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_021.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,22,0,22,0,Listen to the question and speak out your answer!,3456.5995869636536,None,3456.5693110942843,3458.5997099876404,Sie schulden mir noch Geld von gestern.,schulden,3457.9495336055757,3460.2664318084717,3460.6830107212068,None,3473.1503876686097,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_022.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,23,0,23,0,Listen to the question and speak out your answer!,3476.5678708553314,None,3476.536954212189,3478.5673220157623,Der Lehrer unterrichtet Schüler und bringt ihnen verschiedene Dinge bei.,unterrichtet,3477.950613641739,None,3482.3842257499696,None,3493.151523733139,3494.168251991272,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_023.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,24,0,24,0,Listen to the question and speak out your answer!,3496.5683648586273,None,3496.5380232810976,3498.5683829784393,Der Mitarbeiter wurde für seinen Fleiß und seine harte Arbeit belohnt.,belohnt,3497.918384695053,None,3502.385259771347,3503.401965856552,3513.119181776047,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_000_trial_024.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,0,0,0,0,Listen to the question and speak out your answer!,3518.5695638656616,None,3518.542250919342,3520.569568872452,Im Sommer gehen Alice und Tom gerne in die Bäder schwimmen.,schwimmen,3519.952890777588,None,3523.719755792618,3524.7364478111267,None,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_000.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,1,0,1,0,Listen to the question and speak out your answer!,3536.5712928771973,None,3536.540255355835,3538.570508956909,"Er ist zu schwach, um eine Firma zu führen.",führen,3537.9538516044618,3540.770635843277,3541.1540106773377,None,3553.1553777694703,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_001.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,2,0,2,0,Listen to the question and speak out your answer!,3556.5882618427277,None,3556.558292102814,3558.5884788036346,"Ich habe eine verletzte Hand, kannst du bitte die Knöpfe meiner Jacke öffnen?",öffnen,3557.938769721985,3562.1893289089203,3562.6060446739198,None,3573.139274740219,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_002.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,3,0,3,0,Listen to the question and speak out your answer!,3576.5904598236084,None,3576.5589311599733,3578.590147972107,Das Eingreifen des Lehrers beendete den Kampf  der Schüler.,beendete,3577.9728087425233,3581.589455842972,3581.972930574417,None,3593.1735097408296,3594.190123796463,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_003.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,4,0,4,0,Listen to the question and speak out your answer!,3596.591161966324,None,3596.560044336319,3598.5903599262238,Die Uhr kann den zwölf Stunden Rhythmus zeigen.,zeigen,3597.9740246772767,None,3601.0738376617433,None,3613.1746036052705,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_004.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,5,0,5,0,Listen to the question and speak out your answer!,3616.5919330120087,None,3616.5611141204836,3618.5914227962494,Lenas Hund Tobi wird immer am Abend gefüttert.,gefüttert,3617.9748126506806,None,3621.3083247184754,None,3633.1755715847016,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_005.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,6,0,6,0,Listen to the question and speak out your answer!,3636.5930359363556,None,3636.5621161937715,3638.5924739837646,Der Läufer hat seine Konkurrenten mühelos geschlagen.,geschlagen,3637.942574644089,None,3641.4760657787324,3642.4926569461823,3653.1432696819306,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_006.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,7,0,7,0,Listen to the question and speak out your answer!,3656.576819896698,None,3656.5465504169465,3658.576910018921,Im Mittelalter öffnete das erste Kaufhaus in Europa.,öffnete,3657.926856660843,None,3661.9270726680757,None,3673.1276656627656,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_007.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,8,0,8,0,Listen to the question and speak out your answer!,3676.5787270069122,None,3676.5643290996554,3678.6112480163574,Ich habe das Bild an die Wand gehängt. ,gehängt,3677.9613505840302,None,3680.4613596439362,None,3693.162059688568,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_008.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,9,0,9,0,Listen to the question and speak out your answer!,3696.579484939575,None,3696.548611211777,3698.5789790153503,"Ich heiße Tibor, wie ist dein Name?",heiße,3697.962295675278,3700.379064798355,3700.7290317058564,None,3713.163021707535,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_009.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
3,0,3,0,1,0,1,0,10,0,10,0,Listen to the question and speak out your answer!,3716.581013917923,None,3716.566281986237,3718.6134679317474,Der Ausgang muss frei bleiben. ,bleiben,3717.9632796287538,None,3720.1301497459413,3721.1467518806458,3733.164262676239,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_01_1255/rec_QA_run_03_block_001_trial_010.wav,00,00,,A1,False,False,False,False,False,False,False,True,False,True,True,No,No,No,No,No,No,2020_Jul_01_1255,nibs_stage_1,3.2.3,60.04094054459514,
