run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,0,0,0,0,,71.78314995765686,None,71.76461873054504,73.76557493209839,Können Sie fünfzig Euro wechseln?,73.14888191223145,90.74975991249084,74.5489206790924,None,87.34953265190124,None,88.74972891807556,90.74975991249084,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_000.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,1,0,1,0,,93.79986500740051,None,93.78167777061462,95.7834141254425,"Ich glaube, es geht um eine Puppe.",95.18338704109192,112.78427910804749,96.5834587097168,None,109.38410573005676,None,110.7841899394989,112.78427910804749,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_001.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,2,0,2,0,,115.81779503822327,None,115.79942183494568,117.80119204521179,"Wo Rauch ist, ist auch Feuer.",117.20115208625793,134.80214309692383,118.60116152763366,None,131.4019036769867,None,132.80200505256653,134.80214309692383,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_002.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,3,0,3,0,,137.8355839252472,None,137.81725697517396,139.81929111480713,Manche Menschen essen mehr Fleisch als Gemüse.,139.21901202201843,156.81994104385376,140.61926965713502,141.61917209625244,153.41973452568055,None,154.8198139667511,156.81994104385376,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_003.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,4,0,4,0,,159.85334491729736,None,159.8350708961487,161.83664894104004,Im Mittelalter öffnete das erste Kaufhaus in Europa.,161.2365119457245,178.83776807785034,162.6366756439209,None,175.43759565353395,176.43753910064697,176.837641954422,178.83776807785034,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_004.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,5,0,5,0,,181.87114810943604,None,181.85292987823487,183.85469102859497,Kannst du bitte die Wäsche in die Sonne hängen?,183.25442099571228,200.85555410385132,184.67132263183595,185.671452999115,197.45537667274476,None,198.85536813735962,200.85555410385132,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_005.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,6,0,6,0,,203.88885307312012,None,203.87095694541932,205.87270498275757,Der Mars hat eine orangerote Farbe.,205.2726709842682,222.87338995933533,206.6891625404358,207.705904006958,219.47320060729982,None,220.87327194213867,222.87338995933533,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_006.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,7,0,7,0,,225.9066231250763,None,225.8885388851166,227.8902931213379,Für mich ist die schönste aller Blumen die Rose.,227.29049110412598,244.8913929462433,228.69033365249635,229.7070231437683,241.4908805370331,242.49107193946838,242.89110493659973,244.8913929462433,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_007.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,8,0,8,0,,247.92448210716248,None,247.9062548160553,249.90815210342407,"Ich kann dir gerne mein Fahrrad leihen, wenn du möchtest.",249.32463097572327,266.942223072052,250.70814352035524,251.70826411247253,263.52527050971986,None,264.94216108322144,266.97557306289673,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_008.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,9,0,9,0,,269.94233894348145,None,269.92402176856996,271.9425780773163,Sibylle hat braune Augen und blondes Haar.,271.3424551486969,288.9767611026764,272.7258337020874,273.7425661087036,285.52652769088746,None,286.94324707984924,288.9767611026764,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1325/rec_cali_de_post_trial_009.wav,,,,05,02,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_17_1325,nibs_stage_1,3.2.3,59.99447873382777,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.9769561290741,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
