run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,0,0,0,0,,88.09755206108093,None,88.09224343299866,90.09752011299133,Dieser Supermarkt hat nur am Tage geöffnet.,89.46429800987244,107.06498098373413,90.86411263942719,None,103.66477658748627,None,105.06497406959534,107.06498098373413,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_000.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,1,0,1,0,,110.1151180267334,None,110.09828736782075,112.09866499900818,Durch die Klimaveränderung steigen die Temperaturen auf der Erde.,111.4986629486084,129.099445104599,112.89869644641877,None,125.6992924451828,None,127.09942507743835,129.099445104599,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_001.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,2,0,2,0,,132.13308715820312,None,132.11610653400422,134.11644506454468,"Leider sieht Ihr Bein gebrochen aus, aber das Knie ist okay.",133.51640009880066,151.11726117134094,134.91649749279023,None,147.71720554828644,None,149.11726999282837,151.11726117134094,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_002.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,3,0,3,0,,154.1510829925537,None,154.1339483499527,156.1342649459839,Berlin ist die Hauptstadt von Deutschland.,155.53415417671204,173.13516807556152,156.93422749042512,None,169.73501756191254,None,171.1350541114807,173.13516807556152,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_003.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,4,0,4,0,,176.16842913627625,None,176.15171744823456,178.1518840789795,Mama hat einen Kuchen gebacken.,177.53509402275085,195.13640308380127,178.93517162799836,None,191.73613550662995,None,193.13626217842102,195.13640308380127,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_004.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,5,0,5,0,,198.18633317947388,None,198.16953732967377,200.16961407661438,Eine Woche hat sieben Tage.,199.56976914405823,217.17070198059082,200.9532056093216,None,213.75365760326386,None,215.15378499031067,217.15383315086365,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_005.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,6,0,6,0,,220.2040891647339,None,220.18719437122346,222.1875340938568,"Im Kaffeehaus sitzen und Zeitung lesen, das gefällt den Österreichern.",221.58746099472046,239.1886010169983,222.98753645420075,None,235.78844764232636,None,237.1884479522705,239.1886010169983,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_006.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,7,0,7,0,,242.22189497947693,None,242.20518233776093,244.20531105995178,Im Weltraum hört man keinen Ton.,243.60527515411377,261.2231340408325,245.00535657405854,246.00534510612488,257.7897596597671,None,259.1896719932556,261.2062921524048,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_007.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,8,0,8,0,,264.23973202705383,None,264.22279741764066,266.2233941555023,Der Ton macht die Musik.,265.6065831184387,283.2075390815735,267.00681855678556,None,279.8241086244583,280.8241250514984,281.2074570655823,283.2075390815735,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_008.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,9,0,9,0,,286.2574450969696,None,286.2406103849411,288.240935087204,"In Europa gibt es vier Jahrezeiten, am Zentralafrika nur eine.",287.6409201622009,305.2418489456177,289.0409956216812,None,301.8416545629501,None,303.2416501045227,305.2418489456177,./data/Subject_04/Session_01/Exp_data/2020_Jul_11_1314/rec_cali_de_post_trial_009.wav,,,,04,01,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_11_1314,nibs_stage_1,3.2.3,59.958115273058404,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.27548003196716,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
