run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,0,0,0,0,Please remain seated until further instruction via the earphone.,55.22501015663147,None,264.66984605789185,None," - Task: Keep seated and relaxed with either      
             opening or closing eyes                  
 - Beep sound with decreasing pitch: Block finish 
",264.66984605789185,None,264.67113442420964,None,"Please keep relaxed and close your eyes.
",287.68671011924744,467.69596314430237,471.0962669849396,None,498.347708940506,538.3828411102295," - Task: Listen to the question& Speak out answer 
 - Melodious beep sound: Trial start              
 - Silent sound (blank): censored word            
 - Beep sound with increasing pitch: Rec. start   
 - Beep sound with decreasing pitch: Rec. finish  
",498.347708940506,538.3828411102295,498.33404371738436,None,537.7327001094818,None,Listen to the question and speak out your answer!,542.9499521255493,None,542.9363753080369,544.9500420093536,Bitte waschen Sie Ihre Hände mit Seife.,waschen,544.3166877985001,546.8001389503479,547.200176692009,None,559.5174257516861,None,560.9175300598145,561.9175879955292,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_000.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,564.0012741088867,None,563.9701134681702,565.984461069107,Lisa tanzt im Ballett.,tanzt,565.367780661583,None,567.3679067850113,None,580.5687098264694,None,581.9686720371246,582.9853091239929,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_001.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,585.0185630321503,None,585.0042788743973,587.0355291366577,"Wenn es kalt wird, muss ich einen warmen Pullover tragen.",tragen,586.4188618421555,589.7190959453583,590.1021907091141,None,601.6196157693863,602.6361689567566,603.0362060070038,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_002.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,606.0699939727783,None,606.0552350759507,608.1031069755554,Beim Bäcker gibt es täglich frisches Brot.,gibt,607.4531187772751,None,610.4198257684708,None,622.6538748502732,None,624.0707340240479,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_003.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,627.1374349594116,None,627.1063415527344,629.1375260353088,"Als das Spiel unentschieden endete, wurde es um zweimal 15 Minuten verlängert.",endete,628.5208577871323,None,633.9877917528153,None,643.7216758489609,None,645.1383650302887,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_004.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,648.1718580722809,None,648.1407134056092,650.1719629764557,Wir sind verlobt und wollen nächstes Jahr heiraten.,heiraten,649.5553226232529,None,653.0887846708298,None,664.75604865551,665.7727551460266,666.1728010177612,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_005.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,669.1897180080414,None,669.1751565456391,671.2230219841003,Sie hat die Äpfel vom Baum geholt.,geholt,670.5730347394943,672.7233650684357,673.1064817667008,674.1233179569244,685.7738187074661,None,687.190526008606,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_006.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,690.2576191425323,None,690.2429451227189,692.2908041477203,"Sie brauchen kein Ticket, das Konzert ist kostenlos.",brauchen,691.6407637357712,695.157623052597,695.5409686326981,696.5576751232147,706.8415508031845,None,708.2582831382751,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_007.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,711.308755159378,None,711.293992471695,713.3419680595398,Ich nehme zwei Bücher aus dem Regal.,nehme,712.6918678045273,715.0753130912781,715.4588706254959,None,727.8927507162094,728.9094359874725,729.3095760345459,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_008.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,732.37651014328,None,732.3450915336609,734.3762991428375,Mit meinem Wagen kann ich nach Tibet reisen.,reisen,733.7597026586533,736.3764929771423,736.7598576307297,737.7766709327698,748.9605238199234,749.9771900177002,750.3772161006927,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_009.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,753.3939590454102,None,753.379601430893,755.4274520874023,"Sam ist nicht da, soll ich ihm sagen, dass Sie nachher zurück rufen?",rufen,754.7773637533188,758.82768201828,759.1776096582413,None,769.9781877756119,770.9948761463165,771.3948819637299,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_010.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,774.4460289478302,None,774.4305984497071,776.4784820079803,"Ich komme, soweit es meine Zeit erlaubt.",erlaubt,775.8285007238388,None,778.7952806711197,None,791.0125827550888,None,792.4292991161346,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_011.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,795.4962160587311,None,795.4649984359742,797.4962599277496,Kann man gekeimte Kartoffeln noch essen?,essen,796.8795697450638,None,799.5463678598404,None,812.0803296327591,None,813.4970560073853,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_012.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,816.5320730209351,None,816.5161482572556,818.5640001296997,"Das ist zu spät, ich möchte nach Hause gehen.",gehen,817.9139928579331,820.6974370479584,821.0807976484299,822.0975041389465,833.1147777795792,834.1314849853516,834.531485080719,None,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1115/rec_QA_run_00_block_000_trial_013.wav,10,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_03_1115,nibs_stage_1,3.2.3,59.98615584400726,
