run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,,63.85751986503601,None,63.831392192840575,65.84075498580933,Die Zähne werden geputzt und der Bart rasiert.,65.2241940498352,82.82494187355042,66.62400403022767,None,79.42481198310853,None,80.82527685165405,82.82494187355042,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_000.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,1,0,1,0,,85.85831689834595,None,85.83970251083375,87.84162497520447,Großbritanien tritt aus der EU aus.,87.24167704582214,104.8426079750061,88.64165105819703,None,101.44240703582764,None,102.84242105484009,104.8426079750061,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_001.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,2,0,2,0,,107.87616300582886,None,107.85752668380738,109.85949397087097,"Ein Bauer hält auf seinem Tiere wie Kühe, Hühner oder Schweine.",109.25952196121216,126.86037802696228,110.65950813293458,None,123.46009411811829,None,124.86027193069458,126.86037802696228,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_002.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,3,0,3,0,,129.89386296272278,None,129.8751296043396,131.87733507156372,Schwarzfahren ist ein strafbares Vergehen.,131.2773048877716,148.87821102142334,132.6773380279541,None,145.47800006866456,None,146.87800693511963,148.87821102142334,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_003.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,4,0,4,0,,151.91186594963074,None,151.89281454086304,153.89511704444885,"Findest du nicht auch, er hat sich total verändert?",153.29498887062073,170.89595007896423,154.6951741218567,None,167.49591698646546,None,168.89602303504944,170.89595007896423,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_004.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,5,0,5,0,,173.9295220375061,None,173.91079964637757,175.91298699378967,Im Sommer sind die Tage länger als im Winter.,175.3129460811615,192.91387391090393,176.71299901008607,None,189.51369109153748,None,190.91377091407776,192.91387391090393,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_005.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,6,0,6,0,,195.94742894172668,None,195.9285575389862,197.9307050704956,Sibylle hat braune Augen und blondes Haar.,197.3307728767395,214.93161606788635,198.73074498176575,None,211.53165807724,None,212.93157505989075,214.93161606788635,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_006.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,7,0,7,0,,217.96519589424133,None,217.9464015007019,219.94863104820251,Manche Menschen essen mehr Fleisch als Gemüse.,219.3486008644104,236.9496250152588,220.7486671447754,None,233.54944195747376,None,234.94942808151245,236.9496250152588,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_007.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,8,0,8,0,,239.98323893547058,None,239.9642445087433,241.9665789604187,"Aus den Augen, aus dem Sinn.",241.36656785011292,258.96759700775146,242.76669111251832,None,255.55069317817689,None,256.95079803466797,258.9509060382843,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_008.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,9,0,9,0,,262.00108790397644,None,261.9822787284851,263.9844980239868,Durch ein Fernrohr kann man manchmal sogar die Venus sehen.,263.38448786735535,280.9855680465698,264.78467597961424,None,277.5853880882263,None,278.9852759838104,280.9855680465698,./data/Subject_10/Session_02/Exp_data/2020_Aug_11_1312/rec_cali_de_post_trial_009.wav,,,,10,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_11_1312,nibs_stage_1,3.2.3,60.005980133937825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0191059112549,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
