run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,0,0,0,0,,60.77776789665222,None,60.76457529067993,62.77796983718872,"Wo Rauch ist, ist auch Feuer.",62.144516944885254,79.74553799629211,63.54468200206757,64.54472279548645,76.34534809589385,77.34540891647339,77.74547290802002,79.74553799629211,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_000.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,1,0,1,0,,82.79556488990784,None,82.7784256696701,84.77890181541443,Der Gipfel von Everset ist der höchste der Welt.,84.17878794670105,101.77981781959534,85.5788829088211,None,98.37962100505828,99.37967085838318,99.779709815979,101.77981781959534,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_001.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,2,0,2,0,,104.81339001655579,None,104.79599163532257,106.79675388336182,Ferdinand Magellan hat als Erster die Welt umsegelt.,106.19663286209106,123.79765295982361,107.59680292606353,None,120.39745209217071,None,121.79751682281494,123.79765295982361,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_002.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,3,0,3,0,,126.83121299743652,None,126.81381366252899,128.8146939277649,Halloween wurde schon von den Kelten gefeiert.,128.21454501152039,145.81547594070435,129.61473009586334,None,142.4152939081192,None,143.81536293029785,145.81547594070435,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_003.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,4,0,4,0,,148.84893894195557,None,148.83162353038787,150.83239698410034,Jede Münze hat zwei Seiten.,150.23236393928528,167.83323192596436,151.6324259996414,None,164.4332279920578,None,165.83319187164307,167.83323192596436,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_004.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,5,0,5,0,,170.86692094802856,None,170.84944460391998,172.85023093223572,"Ich möchte dich nicht täuschen, also werde ich dir die Wahrheit sagen.",172.2501859664917,189.8512668609619,173.65027210712432,None,186.45106790065765,None,187.85122299194336,189.8512668609619,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_005.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,6,0,6,0,,192.88477683067322,None,192.86749074459075,194.86830687522888,Entweder hat mir jemand die Geldtasche gestohlen oder ich habe sie verloren.,194.26823902130127,211.86917185783386,195.66832897663116,None,208.46902797222137,None,209.86920380592346,211.86917185783386,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_006.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,7,0,7,0,,214.90259790420532,None,214.88534972667694,216.88608980178833,Der frühe Vogel fängt den Wurm.,216.28605794906616,233.88699293136597,217.68611690998077,None,230.48684594631194,None,231.88682794570923,233.88699293136597,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_007.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,8,0,8,0,,236.92083191871643,None,236.90334675312042,238.90392088890076,Felix muss schon um sechs Uhr früh aufstehen.,238.30380582809448,255.90475583076477,239.7039570569992,None,252.5048570394516,None,253.9047110080719,255.90475583076477,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_008.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,9,0,9,0,,258.9384708404541,None,258.9210016489029,260.92184495925903,Berlin ist die Hauptstadt von Deutschland.,260.3217158317566,277.9226429462433,261.72181198596957,None,274.5224640130997,None,275.9225399494171,277.9226429462433,./data/Subject_06/Session_03/Exp_data/2020_Jul_27_1808/rec_cali_de_post_trial_009.wav,,,,06,03,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_27_1808,nibs_stage_1,3.2.3,59.99705329108764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.9562909603119,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
