run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,0,0,0,0,,80.64896512031555,None,80.63390820026399,82.63308906555176,"In Europa gibt es vier Jahrezeiten, am Zentralafrika nur eine.",82.03271293640137,99.6333520412445,83.43309214115143,None,96.23316814899445,None,97.63332104682922,99.6333520412445,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_000.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,1,0,1,0,,102.66707706451416,None,102.65024282932282,104.65089201927185,Im Weltraum hört man keinen Ton.,104.03435492515564,121.63512110710144,105.45092418193818,None,118.23499014377595,None,119.63499808311462,121.63512110710144,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_001.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,2,0,2,0,,124.68479013442993,None,124.66865780353547,126.66878008842468,Dieses Brot ist maschinell hergestellt worden.,126.0517110824585,143.6523540019989,127.45207216739655,None,140.25250318050385,None,141.65299797058105,143.6523540019989,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_002.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,3,0,3,0,,146.70301008224487,None,146.68580272197724,148.70284008979797,Ein Regenbogen besteht aus vielen Farben.,148.08685111999512,165.686851978302,149.48617007732392,None,162.2865760564804,None,163.6867640018463,165.686851978302,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_003.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,4,0,4,0,,168.7203230857849,None,168.70373871326447,170.73714804649353,Das Gegenteil von schwarz ist weiß.,170.12057614326477,187.7219319343567,171.50380613803864,None,184.30470921993256,None,185.70472502708435,187.70479702949524,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_004.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,5,0,5,0,,190.73808813095093,None,190.72220375537873,192.72228002548218,Einige NGOs schützen die Rechte der Menschen.,192.12219500541687,209.7226300239563,193.5219140291214,None,206.3230080842972,None,207.7228970527649,209.7226300239563,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_005.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,6,0,6,0,,212.7560031414032,None,212.73938372135163,214.73942494392395,In der Küche steht noch das schumutzige Geschirr vom Frühstück.,214.13939809799194,231.75739097595215,215.5399291753769,None,228.340150141716,None,229.75698113441467,231.79043102264404,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_006.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,7,0,7,0,,234.77391910552979,None,234.7572667837143,236.7577440738678,Im Herbst fallen die Blätter von den Bäumen.,236.15800499916077,253.75806999206543,237.55729820728303,None,250.35878612995148,None,251.7580270767212,253.75806999206543,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_007.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,8,0,8,0,,256.791659116745,None,256.77503778934476,258.7750029563904,Durch ein Fernrohr kann man manchmal sogar die Venus sehen.,258.17559599876404,275.775936126709,259.575045132637,None,272.37570812702177,None,273.77586007118225,275.775936126709,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_008.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,9,0,9,0,,278.809387922287,None,278.79287984371183,280.79289197921753,Das Jahr hat 52 Wochen.,280.19285702705383,297.7937819957733,281.59293820858,None,294.37684705257413,None,295.7770049571991,297.7771179676056,./data/Subject_02/Session_00/Exp_data/2020_Jul_02_1253/rec_cali_de_post_trial_009.wav,,,,02,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_02_1253,nibs_stage_1,3.2.3,59.94020704596512,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8275580406189,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
