run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,0,0,0,0,,62.655186891555786,None,62.63846335411071,64.6378219127655,Ein Regenbogen besteht aus vielen Farben.,64.0212869644165,81.62205004692078,65.4210967540741,None,78.22182674407959,None,79.6219379901886,81.62205004692078,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_000.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,1,0,1,0,,84.67239904403687,None,84.65637583732605,86.65562701225281,Herr Becker fährt mit dem Zug nach Baden.,86.03909993171692,103.63984608650208,87.43893666267395,None,100.23965759277344,None,101.63974404335022,103.63984608650208,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_001.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,2,0,2,0,,106.69001793861389,None,106.67439289093018,108.69012093544006,Der frühe Vogel fängt den Wurm.,108.073322057724,125.67435598373413,109.47349066734314,None,122.27420563697815,None,123.67423295974731,125.67435598373413,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_002.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,3,0,3,0,,128.70776391029358,None,128.69202275276183,130.69123101234436,"Ich heiße Tibor, wie ist dein Name?",130.09124898910522,147.6923909187317,131.49143381118773,None,144.29201073646544,None,145.69201803207397,147.6923909187317,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_003.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,4,0,4,0,,150.72576904296875,None,150.70983071327208,152.70913791656494,In der Küche steht noch das schumutzige Geschirr vom Frühstück.,152.10908603668213,169.7098159790039,153.50914974212645,None,166.30967469215392,None,167.70964908599854,169.7098159790039,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_004.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,5,0,5,0,,172.74332308769226,None,172.72736592292785,174.7266800403595,"Ja, das Wasser aus der Leitung kann man trinken.",174.12656593322754,191.72779297828674,175.52673168182372,None,188.31095571517943,None,189.711021900177,191.71137189865112,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_005.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,6,0,6,0,,194.7610640525818,None,194.74547882080077,196.7449231147766,"Doris ist leider zu spät gekommen, die Apotheke hat heute schon geschlossen.",196.14438009262085,213.74589705467224,197.544753742218,None,210.3457357406616,None,211.74553203582764,213.74589705467224,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_006.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,7,0,7,0,,216.7789580821991,None,216.76299686431884,218.7622311115265,Früher haben in Europa und Asien Neandertaler gelebt.,218.16220593452454,235.76318788528442,219.5624367713928,220.5624270439148,232.36301560401915,None,233.76313710212708,235.76318788528442,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_007.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,8,0,8,0,,238.7967689037323,None,238.7809028148651,240.78004503250122,"Ich habe den schrecklichen Verdacht, dass Hans das Geld gestohlen hat.",240.16340804100037,257.7649440765381,241.56342668533324,None,254.3641626358032,None,255.7642159461975,257.7649440765381,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_008.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,9,0,9,0,,260.8145809173584,None,260.7991868972778,262.81463599205017,"Sie hat eine harte Schale, aber einen weichen Kern.",262.1816430091858,279.7821660041809,263.5813416957855,None,276.3821777820587,None,277.7820711135864,279.7821660041809,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1244/rec_cali_de_post_trial_009.wav,,,,05,03,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_19_1244,nibs_stage_1,3.2.3,60.05607118004347,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.83412408828735,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
