run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,0,0,0,0,0,0,0,0,Please remain seated until further instruction via the earphone.,57.86095595359802,None,267.288724899292,None," - Task: Keep seated and relaxed with either      
             opening or closing eyes                  
 - Beep sound with decreasing pitch: Block finish 
",267.288724899292,None,267.2879709243774,None,"Please keep relaxed and open your eyes.
Note: Blinking is allowed.",290.30718994140625,470.3162958621979,473.70003294944763,None,489.10092186927795,529.1028258800507," - Task: Listen to the question& Speak out answer 
 - Melodious beep sound: Trial start              
 - Silent sound (blank): censored word            
 - Beep sound with increasing pitch: Rec. start   
 - Beep sound with decreasing pitch: Rec. finish  
",489.10092186927795,529.1028258800507,489.0990604877472,None,528.4860048294067,None,Listen to the question and speak out your answer!,532.4199569225311,None,532.4181438446045,534.4196639060974,"Wenn Sie nicht aufpassen, könnten Sie sich die Finger verletzen.",aufpassen,533.802956533432,None,537.5198356628418,None,549.0036966323853,550.0038359165192,550.4038589000702,551.4040758609772,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_000.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,553.4705889225006,None,553.4530719757081,555.4541549682617,"Der Mann läuft zu schell, um die Post zu schicken.",schicken,554.8540446281434,None,558.0875894546509,None,570.0550956249238,571.0549647808075,571.4549658298492,572.4550218582153,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_001.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,574.5051229000092,None,574.4875039100648,576.4886147975922,Flora hat Musik studiert und dirigiert jetzt das Orchester.,studiert,575.8887226104737,579.7887439727783,580.1887425899506,None,591.0893744945527,None,592.4894318580627,593.4896879196167,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_002.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,595.5394279956818,None,595.5221699714662,597.5227558612823,Ein gutes Gehalt heißt oft harte Arbeit.,heißt,596.9228145599366,599.656290769577,600.0562486171723,None,612.1236764907837,613.1239488124847,613.5238797664642,614.524083852768,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_003.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,616.5738577842712,None,616.5565659046174,618.5572309494019,Leni bewegt beim Lesen die Lippen.,bewegt,617.9572906017304,620.1239857673645,620.5406496047974,None,633.158265542984,None,634.5582377910614,635.5583488941193,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_004.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,637.6082468032837,None,637.6074906349182,639.6083159446716,"Er merkte sofort, dass wir versuchten, ihn zu belügen.",merkte,638.9915234565735,642.4918479919434,642.9085185050965,None,654.1924156665802,655.1924059391022,655.6093349456787,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_005.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,658.659726858139,None,658.6419075489044,660.6428439617157,"Die Eisberge lösen sich auf, und der Wasserpegel steigt.",steigt,660.0262655735016,663.5764899253845,663.9929246425629,None,675.2268626213074,None,676.6269388198853,677.626993894577,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_006.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,679.6771128177643,None,679.6594759464265,681.6605448722839,"Wir müssen ein Treffen planen, um die Änderungen zu besprechen.",planen,681.0437616825104,684.6609709262848,685.0607115745545,None,696.2445415973664,None,697.6447219848633,698.644767999649,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_007.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,700.7282118797302,None,700.7104295253754,702.711639881134,Wir haben im Wald Beeren und Pilze gesammelt.,gesammelt,702.0949446678162,None,705.278492641449,None,717.2957446098328,None,718.6957709789276,719.6958739757538,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_008.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,721.7960379123688,None,721.7784036159516,723.7961719036102,"Es ist mir einfach unbegreiflich, wie so etwas Dummes passiert.",passiert,723.1793796539307,None,727.37959856987,None,738.3801974773407,None,739.7969567775726,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_009.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,742.8479218482971,None,742.8294810295106,744.8471977710724,"Thomas hat schon so kurze Haare, er muss sich nicht kämmen.",kämmen,744.2304965972901,747.6473498344421,748.0307006359101,None,759.4312724590302,760.4480328559875,760.8480539321899,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_010.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,763.9151699542999,None,763.8972767353058,765.9153099060059,Der Ton macht die Musik.,macht,765.298272562027,766.9483468532562,767.2983746051789,None,780.4990674972535,None,781.9158179759979,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_011.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,784.9827439785004,None,784.9483448505403,786.9827289581299,"Ich habe mir ein neues Ziel gesetzt, das ich erreichen möchte.",erreichen,786.3326894760132,None,790.4329185009003,None,801.5337016105652,None,802.9502639770508,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_012.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,806.0185778141022,None,805.9994576931,808.0171778202057,Die Polizei hat die Einzelheiten des gestohlenen Autos auf einem Zettel notiert.,notiert,807.400508594513,812.3173978328705,812.7007736682892,None,822.6012715816498,None,824.0180289745331,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_013.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,827.0854887962341,None,827.0505579948426,829.0849449634552,"Sie scheinen nicht zu wissen, mit wem Sie es zu tun haben.",scheinen,828.4350034713746,831.8851909637451,832.3017916202546,833.3184688091278,843.635727596283,844.6524348258972,845.0524749755859,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_014.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,848.1195669174194,None,848.1017986297608,850.1193878650665,"Er lieh mir Geld, ohne Zinsen zu verlangen.",lieh,849.5026785850525,852.152834892273,852.5362815380097,None,864.7035364627839,None,866.1202669143677,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_015.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,869.1371009349823,None,869.1027593135834,871.137170791626,Meine Mutter erzählte mir immer eine Gutenachtgeschichte.,erzählte,870.4871155738831,None,874.2539655685425,875.2707049846649,885.6878754615784,None,887.1046228408813,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_016.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
3,0,3,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,890.1729218959808,None,890.1538747310639,892.1716997623444,Das Programm kannst Du kostenlos herunterladen.,herunterladen,891.5548755645752,894.4717299938202,894.8553876399994,None,906.7557224750519,None,908.1724388599396,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1217/rec_QA_run_03_block_000_trial_017.wav,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_19_1217,nibs_stage_1,3.2.3,59.99199020516518,
