run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,0,0,0,0,,66.13904404640198,None,66.12228033542632,68.12254190444946,Der Gipfel von Everset ist der höchste der Welt.,67.52242708206177,85.12332201004028,68.92248179912568,69.92256093025208,81.72315480709076,None,83.12323093414307,85.12332201004028,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_000.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,1,0,1,0,,88.15689396858215,None,88.1385677099228,90.14023303985596,Ferdinand Magellan hat als Erster die Welt umsegelt.,89.54021310806274,107.14115405082703,90.94029285907746,None,103.74096372127534,None,105.14117503166199,107.14115405082703,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_001.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,2,0,2,0,,110.17461109161377,None,110.1562917470932,112.1581780910492,"Im Kaffeehaus sitzen und Zeitung lesen, das gefällt den Österreichern.",111.55802297592163,129.15914702415466,112.95829274654389,None,125.75898172855378,126.75911808013916,127.15925693511963,129.15914702415466,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_002.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,3,0,3,0,,132.19277501106262,None,132.17432668209076,134.17609095573425,Durch ein Fernrohr kann man manchmal sogar die Venus sehen.,133.576101064682,151.17695689201355,134.97627189159394,None,147.7768438100815,None,149.17732191085815,151.17695689201355,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_003.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,4,0,4,0,,154.2104229927063,None,154.19213082790375,156.1938979625702,Im Mittelalter öffnete das erste Kaufhaus in Europa.,155.5938470363617,173.194669008255,156.99392082691193,None,169.7945747613907,None,171.1946771144867,173.194669008255,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_004.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,5,0,5,0,,176.22816705703735,None,176.2099457025528,178.21174788475037,Im Frühling besuchen viele Touristen unserer Hauptstadt.,177.61164808273315,195.2125759124756,179.01173570156098,None,191.81241490840912,None,193.2124741077423,195.2125759124756,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_005.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,6,0,6,0,,198.246022939682,None,198.24438648223878,200.2461769580841,Durch die Klimaveränderung steigen die Temperaturen auf der Erde.,199.62948203086853,217.23035097122192,201.02954890727997,None,213.83014991283417,None,215.23027110099792,217.23035097122192,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_006.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,7,0,7,0,,220.26361894607544,None,220.2455446958542,222.24707293510437,"In der Schule lernen die Kinder lesen, schreiben und rechnen.",221.64705896377563,239.24809503555298,223.04711678028107,None,235.84799387454987,None,237.2480731010437,239.24809503555298,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_007.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,8,0,8,0,,242.28152990341187,None,242.2633338212967,244.26480388641357,Simon malt riesige Bilder.,243.6647469997406,261.266704082489,245.06490876674653,None,257.84908082485197,None,259.2492220401764,261.24955201148987,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_008.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,9,0,9,0,,264.3000519275665,None,264.28135588169096,266.28300309181213,Eine Woche hat sieben Tage.,265.6829659938812,283.283940076828,267.08302381038663,None,279.8670068025589,None,281.26707792282104,283.2671699523926,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1316/rec_cali_de_post_trial_009.wav,,,,03,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_14_1316,nibs_stage_1,3.2.3,59.96600171278167,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3173689842224,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
