run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,0,0,0,0,,66.57064008712769,None,66.54925966262817,68.55397510528564,"Ich habe Hunger, was kochst du heute?",67.93729209899902,85.53811812400818,69.33735179901123,None,82.13803482055664,None,83.5381441116333,85.53811812400818,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_000.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,1,0,1,0,,88.58834314346313,None,88.57147550582886,90.57179999351501,Können Sie fünfzig Euro wechseln?,89.95512104034424,107.55603408813477,91.35518670082092,None,104.15584778785706,None,105.5558409690857,107.55603408813477,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_001.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,2,0,2,0,,110.60615706443787,None,110.5892333984375,112.58930802345276,Er verkauft Herren- und Damenschuhe.,111.98928904533386,129.5903069972992,113.38935875892639,114.38949608802795,126.1733946800232,None,127.5735399723053,129.57356595993042,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_002.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,3,0,3,0,,132.62380814552307,None,132.60690140724182,134.60722613334656,Im Mittelalter öffnete das erste Kaufhaus in Europa.,134.00718712806702,151.60806107521057,135.40726375579834,None,148.20788764953613,149.20799207687378,149.60802507400513,151.60806107521057,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_003.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,4,0,4,0,,154.64162707328796,None,154.6247525215149,156.6253080368042,Das Jahr hat 52 Wochen.,156.0252809524536,173.6263551712036,157.42532968521118,158.4255690574646,170.2260217666626,None,171.62608408927917,173.6263551712036,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_004.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,5,0,5,0,,176.65950417518616,None,176.64271545410156,178.64302611351013,"Doris ist leider zu spät gekommen, die Apotheke hat heute schon geschlossen.",178.0432481765747,195.64378094673157,179.44306564331055,180.44320011138916,192.24366784095764,None,193.64369916915894,195.64378094673157,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_005.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,6,0,6,0,,198.67759013175964,None,198.66038846969604,200.66071915626526,Früher haben in Europa und Asien Neandertaler gelebt.,200.07745909690857,217.67843794822693,201.46082878112793,None,214.26149487495422,215.26143503189087,215.66151595115662,217.66173815727234,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_006.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,7,0,7,0,,220.69516897201538,None,220.67821645736694,222.6785581111908,"In der Schule lernen die Kinder lesen, schreiben und rechnen.",222.07853198051453,239.67945218086243,223.4785077571869,None,236.27925372123718,None,237.67938613891602,239.67945218086243,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_007.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,8,0,8,0,,242.71288204193115,None,242.69605040550232,244.6963710784912,Im Sommer sind die Tage länger als im Winter.,244.09633708000183,261.6972670555115,245.4964418411255,246.49649715423584,258.29715275764465,None,259.7306139469147,261.73065209388733,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_008.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,9,0,9,0,,264.7308371067047,None,264.713814496994,266.7141351699829,"Ich glaube, es geht um ein rotes Auto.",266.0975091457367,283.73180508613586,267.49771070480347,None,280.31495475769043,None,281.7315740585327,283.76540994644165,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_1245/rec_cali_de_post_trial_009.wav,,,,06,01,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_29_1245,nibs_stage_1,3.2.3,60.020062477014726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.7656090259552,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
