run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,0,0,0,0,,116.63773989677429,None,116.62255322933197,118.63793802261353,"Findest du nicht auch, er hat sich total verändert?",118.00453901290894,135.60543394088745,119.40456569194794,None,132.20522272586823,None,133.60537385940552,135.60543394088745,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_000.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,1,0,1,0,,138.65562200546265,None,138.6365522146225,140.63881397247314,Ihre Kinder liegen noch im Bett.,140.03869891166687,157.63975191116333,141.43885362148285,None,154.23948776721954,None,155.63964295387268,157.63975191116333,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_001.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,2,0,2,0,,160.67328691482544,None,160.65412533283234,162.6565718650818,Zu Weihnachten hat die Familie einen großen Weihnachtsbaum.,162.05660104751587,179.65777397155762,163.45658671855927,None,176.25758278369904,None,177.65757703781128,179.65777397155762,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_002.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,3,0,3,0,,182.69112992286682,None,182.672323346138,184.6743869781494,"In Europa gibt es vier Jahrezeiten, am Zentralafrika nur eine.",184.07443690299988,201.7087619304657,185.47450363636017,None,198.29182755947113,None,199.7085919380188,201.7421169281006,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_003.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,4,0,4,0,,204.70888209342957,None,204.68979823589325,206.70903992652893,Ich bürste dir die Haare.,206.1089379787445,223.74318599700928,207.492302775383,None,220.29297864437103,None,221.70984387397766,223.74318599700928,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_004.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,5,0,5,0,,226.76008701324463,None,226.72427713871002,228.76012587547302,"Sie haben das Glück, eine so schöne Frau zu haben.",228.16016507148743,245.79434394836426,229.54355657100677,None,242.34412562847137,None,243.7608940601349,245.79434394836426,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_005.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,6,0,6,0,,248.76177597045898,None,248.74210727214813,250.7612738609314,Mama hat einen Kuchen gebacken.,250.1612410545349,267.79549288749695,251.54463064670563,None,264.3453005552292,None,265.7621579170227,267.79549288749695,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_006.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,7,0,7,0,,270.7961440086365,None,270.7765861749649,272.795774936676,Einige NGOs schützen die Rechte der Menschen.,272.1957440376282,289.8301260471344,273.57913959026337,274.5958468914032,286.379806637764,287.39654994010925,287.7965638637543,289.8301260471344,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_007.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,8,0,8,0,,292.8469080924988,None,292.81107127666473,294.8469269275665,Leni bewegt beim Lesen die Lippen.,294.2468900680542,311.8811478614807,295.63032257556915,None,308.4309867620468,None,309.84763503074646,311.8811478614807,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_008.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,9,0,9,0,,314.8488419055939,None,314.82891523838043,316.84809398651123,Ist der Tisch schon gedeckt?,316.2480580806732,333.8824050426483,317.63143956661224,318.6482689380646,330.4321106672287,331.4488570690155,331.84887194633484,333.8824050426483,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1641/rec_cali_de_post_trial_009.wav,,,,06,02,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_21_1641,nibs_stage_1,3.2.3,60.030456736549226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.88278102874756,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
