run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,0,0,0,0,,68.99583101272583,None,68.97837526798249,70.97906494140625,Kennst du die Zyklen des Mondes?,70.36257100105286,87.96335411071777,71.76261322498321,None,84.56317536830902,None,85.96319198608398,87.96335411071777,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_000.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,1,0,1,0,,91.01472496986389,None,90.99690954685211,92.99707698822021,Die Zähne werden geputzt und der Bart rasiert.,92.39693999290466,109.99789595603943,93.79716627597809,None,106.59782140254974,None,107.99779510498047,109.99789595603943,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_001.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,2,0,2,0,,113.03164911270142,None,113.0149885892868,115.01501512527466,Manche Politiker wollen den Frieden auf Erden sichern.,114.415048122406,132.01590609550476,115.81501524448394,None,128.61573927402497,None,130.015949010849,132.01590609550476,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_002.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,3,0,3,0,,135.04962396621704,None,135.032776761055,137.03289008140564,"Leider sieht Ihr Bein gebrochen aus, aber das Knie ist okay.",136.43279194831848,154.03381299972534,137.83299033641816,None,150.63369219303132,None,152.03369688987732,154.03381299972534,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_003.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,4,0,4,0,,157.06724309921265,None,157.05061070919038,159.05077195167542,In der Küche steht noch das schumutzige Geschirr vom Frühstück.,158.45073008537292,176.0516619682312,159.85079233646394,None,172.65149228572847,None,174.05156207084656,176.0516619682312,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_004.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,5,0,5,0,,179.085186958313,None,179.06850759983064,181.06860399246216,Großbritanien tritt aus der EU aus.,180.46857810020447,198.06952691078186,181.86865632534028,None,194.65265719890596,None,196.05264496803284,198.05289602279663,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_005.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,6,0,6,0,,201.10314798355103,None,201.0862266302109,203.08659410476685,Sonja nimmt ihren Tee mit Milch und Zucker.,202.48640203475952,220.0873739719391,203.8866552591324,None,216.68719022274018,None,218.0874900817871,220.0873739719391,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_006.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,7,0,7,0,,223.1206569671631,None,223.10419075489045,225.1040699481964,Hier fehlen aber noch ein paar Cent.,224.50395607948303,242.10522890090942,225.9040233373642,None,238.70503418445588,None,240.10532212257385,242.10522890090942,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_007.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,8,0,8,0,,245.13849306106567,None,245.12204258441926,247.12194800376892,Im Herbst fallen die Blätter von den Bäumen.,246.5218210220337,264.123074054718,247.92197625637056,248.92196011543274,260.7229792356491,None,262.1230249404907,264.123074054718,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_008.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,9,0,9,0,,267.1564259529114,None,267.1398586511612,269.13989305496216,Im Frühling besuchen viele Touristen unserer Hauptstadt.,268.53975796699524,286.14090299606323,269.93996422290803,None,282.74071328639985,283.74077796936035,284.1409890651703,286.14090299606323,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1552/rec_cali_de_post_trial_009.wav,,,,06,00,Dutch,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_10_1552,nibs_stage_1,3.2.3,60.01971892659207,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.17451190948486,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
