run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,0,0,0,0,0,0,0,0,Please remain seated until further instruction via the earphone.,52.827446937561035,None,262.2384979724884,None," - Task: Keep seated and relaxed with either      
             opening or closing eyes                  
 - Beep sound with decreasing pitch: Block finish 
",262.2384979724884,None,262.23878264427185,None,"Please keep relaxed and close your eyes.
",285.2564079761505,465.26625394821167,468.6661260128021,None,483.7505888938904,None," - Task: Listen to the question& Speak out answer 
 - Melodious beep sound: Trial start              
 - Silent sound (blank): censored word            
 - Beep sound with increasing pitch: Rec. start   
 - Beep sound with decreasing pitch: Rec. finish  
",483.7505888938904,None,483.7338296175003,None,523.135715007782,None,Listen to the question and speak out your answer!,526.3025259971619,None,526.2861095666885,528.2858610153198,"Ist es für den Vermieter möglich, den Mieter nach der Rechtslage zu kündigen?",kündigen,527.6859327554703,531.9529628753662,532.3697358369827,533.3701229095459,542.8873049020767,None,544.3035249710083,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_000.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,547.3539049625397,None,547.3373485803604,549.3375189304352,Im Weltraum kann man keinen Ton hören.,hören,548.7206047773361,None,551.5374408960342,None,563.9216488599777,564.9215459823608,565.3215038776398,566.3215370178223,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_001.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,568.4050068855286,None,568.3884855508804,570.3883328437805,"Da Elena arbeiten muss, überlässt sie ihre Kinder seiner Mutter.",überlässt,569.7718037366867,None,573.9052158594131,574.9053118228912,584.9725447893143,None,586.3726069927216,587.3725788593292,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_002.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,589.4395508766174,None,589.4229896068573,591.4395759105682,Trotz meines Verbots hat er sein Auto vor meinem Haus geparkt.,geparkt,590.8225198984146,594.5231828689575,594.9395397901535,None,606.0236269235611,None,607.440468788147,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_003.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,610.474191904068,None,610.4573285579681,612.4571168422699,"Es hat die ganze Woche geregnet, aber heute scheint endlich die Sonne. ",scheint,611.857205748558,None,616.3908437490463,None,627.0578697919846,628.057914018631,628.4746978282928,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_004.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,631.5086908340454,None,631.4916725158691,633.4917118549347,"Im Unterricht habe ich das Wichtige notiert, was der Lehrer gesagt.",notiert,632.8915847539902,636.9417259693146,637.3584069013596,None,648.0923317670822,None,649.4925169944763,650.4924728870392,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_005.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,652.5595679283142,None,652.5427495241165,654.5593328475952,"Solange es regnet, bleiben wir hier.",bleiben,653.9258898496628,None,656.6095257997513,None,669.1435188055038,670.1602549552917,670.5604348182678,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_006.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,673.5773348808289,None,673.5606067180634,675.5771868228912,Ich besuche dieses Wochenende meine Eltern.,besuche,674.9604119062424,677.6772220134735,678.0605739355087,None,690.1612197160721,None,691.5779609680176,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_007.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,694.6448709964752,None,694.6116235256195,696.6448729038239,Junge Leute machen gerne Partys.,machen,696.028168797493,None,698.8951777219772,None,711.2290197610855,None,712.645754814148,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_008.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
3,0,3,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,715.6798098087311,None,715.6626516580582,717.6793348789215,Peter interessiert sich sehr für Geschichte.,interessiert,717.0626307725906,None,720.1628028154373,721.1795229911804,732.2634369134903,None,733.6801888942719,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1241/rec_QA_run_03_block_000_trial_009.wav,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Aug_14_1241,nibs_stage_1,3.2.3,59.92659024698996,
